num_poliza,nombre_producto,riesgo,sexo,moneda,fecha nacimiento,fecha inicio,fecha fin,gastos_adm,monto prima,suma_asegurada
c-6701003258761,producto02,Vida grupo particular,F,PEN,1966-04-11,2021-03-20,2025-03-20,0.1,29.0,2405.0
c-6701003258773,producto02,Vida grupo particular,F,PEN,1975-06-09,2021-03-20,2026-03-20,0.1,91.0,1250.0
c-6701003258774,producto02,Vida grupo particular,F,PEN,1978-01-25,2021-03-20,2025-09-20,0.1,102.0,1290.0
c-6701003258775,producto02,Vida grupo particular,F,PEN,1966-10-15,2021-03-20,2027-03-20,0.1,76.0,1200.0
c-6701003258776,producto02,Vida grupo particular,F,PEN,1982-03-15,2021-03-20,2025-03-20,0.1,119.0,1750.0
c-6701003258778,producto02,Vida grupo particular,F,PEN,1960-02-10,2021-03-20,2027-03-20,0.1,126.0,1400.0
c-6701003258801,producto02,Vida grupo particular,F,PEN,1988-03-24,2021-03-20,2026-03-20,0.1,6.0,1000.0
c-6701003258803,producto02,Vida grupo particular,F,PEN,1964-12-10,2021-03-20,2025-03-20,0.1,53.0,770.0
c-6701003258816,producto02,Vida grupo particular,F,PEN,1986-03-24,2021-03-20,2027-03-20,0.1,24.0,535.0
c-6701003258817,producto02,Vida grupo particular,F,PEN,1942-09-06,2021-03-20,2027-03-20,0.1,3.0,830.0
c-6701003258834,producto02,Vida grupo particular,F,PEN,1972-04-28,2021-03-20,2025-02-20,0.1,167.0,1900.0
c-6701003258847,producto02,Vida grupo particular,F,PEN,1980-11-20,2021-03-20,2025-03-20,0.1,39.0,450.0
c-6701003258867,producto02,Vida grupo particular,F,PEN,1972-08-24,2021-03-20,2026-03-20,0.1,29.0,2000.0
c-6701003258875,producto02,Vida grupo particular,F,PEN,1956-03-14,2021-03-20,2026-03-20,0.1,1.0,500.0
c-6701003258882,producto02,Vida grupo particular,F,PEN,1969-01-01,2021-03-20,2025-03-20,0.1,23.0,800.0
c-6701003258889,producto02,Vida grupo particular,F,PEN,1971-11-10,2021-03-20,2025-03-20,0.1,31.0,700.0
c-6701003258902,producto02,Vida grupo particular,F,PEN,1969-07-29,2021-03-20,2027-03-20,0.1,62.0,1470.0
c-6701003258923,producto02,Vida grupo particular,F,PEN,1963-08-28,2021-03-20,2025-03-20,0.1,65.0,800.0
c-6701003258925,producto02,Vida grupo particular,F,PEN,1950-03-18,2021-03-20,2027-03-20,0.1,22.0,600.0
c-6701003258931,producto02,Vida grupo particular,F,PEN,1992-09-05,2021-03-20,2025-03-20,0.1,63.0,1000.0
c-6701003258935,producto02,Vida grupo particular,F,PEN,1978-05-15,2021-03-20,2026-03-20,0.1,12.0,435.0
c-6701003258937,producto02,Vida grupo particular,F,PEN,1944-09-02,2021-03-20,2026-03-20,0.1,14.0,310.0
c-6701003258943,producto02,Vida grupo particular,F,PEN,1959-05-06,2021-03-20,2027-03-20,0.1,81.0,960.0
c-6701003258969,producto02,Vida grupo particular,F,PEN,1990-11-05,2021-03-20,2026-03-20,0.1,33.0,400.0
c-6701003258978,producto02,Vida grupo particular,F,PEN,1988-11-18,2021-03-20,2026-03-20,0.1,61.0,690.0
c-6701003258983,producto02,Vida grupo particular,F,PEN,1962-08-08,2021-03-20,2027-02-20,0.1,12.0,495.0
c-6701003259009,producto02,Vida grupo particular,F,PEN,1970-09-07,2021-03-22,2026-03-22,0.1,26.0,375.0
c-6701003259011,producto02,Vida grupo particular,F,PEN,1972-06-10,2021-03-22,2027-03-22,0.1,77.0,1295.0
c-6701003259013,producto02,Vida grupo particular,F,PEN,1983-07-19,2021-03-22,2027-03-22,0.1,27.0,820.0
c-6701003259019,producto02,Vida grupo particular,F,PEN,1943-07-06,2021-03-22,2027-03-22,0.1,13.0,465.0
c-6701003259021,producto02,Vida grupo particular,F,PEN,1965-04-27,2021-03-22,2027-03-22,0.1,14.0,385.0
c-6701003259026,producto02,Vida grupo particular,F,PEN,1971-03-20,2021-03-22,2027-03-22,0.1,88.0,1380.0
c-6701003259038,producto02,Vida grupo particular,F,PEN,1981-05-20,2021-03-22,2026-03-22,0.1,39.0,485.0
c-6701003259039,producto02,Vida grupo particular,F,PEN,1973-07-27,2021-03-22,2027-03-22,0.1,75.0,1690.0
c-6701003259047,producto02,Vida grupo particular,F,PEN,1968-03-04,2021-03-22,2025-03-22,0.1,33.0,1800.0
c-6701003259056,producto02,Vida grupo particular,F,PEN,1965-03-23,2021-03-22,2025-03-22,0.1,152.0,1950.0
c-6701003259057,producto02,Vida grupo particular,F,PEN,1945-08-25,2021-03-22,2027-03-22,0.1,47.0,1840.0
c-6701003259071,producto02,Vida grupo particular,F,PEN,1959-09-01,2021-03-22,2027-03-22,0.1,12.0,300.1
c-6701003259075,producto02,Vida grupo particular,F,PEN,1942-01-14,2021-03-22,2027-03-22,0.1,69.0,1425.0
c-6701003259083,producto02,Vida grupo particular,F,PEN,1983-01-21,2021-03-22,2026-03-22,0.1,12.0,230.0
c-6701003259098,producto02,Vida grupo particular,F,PEN,1990-02-18,2021-03-22,2025-03-22,0.1,3.0,500.0
c-6701003259120,producto02,Vida grupo particular,F,PEN,1982-02-19,2021-03-22,2027-03-22,0.1,45.0,599.95
c-6701003259133,producto02,Vida grupo particular,F,PEN,1950-03-07,2021-03-22,2027-03-22,0.1,26.0,580.0
c-6701003259136,producto02,Vida grupo particular,F,PEN,1978-07-19,2021-03-22,2026-03-22,0.1,52.0,700.0
c-6701003259152,producto02,Vida grupo particular,F,PEN,1958-10-27,2021-03-22,2026-03-22,0.1,198.0,2200.0
c-6701003259167,producto02,Vida grupo particular,F,PEN,1966-04-28,2021-03-22,2026-03-22,0.1,49.0,1200.0
c-6701003259176,producto02,Vida grupo particular,F,PEN,1968-12-06,2021-03-22,2025-03-22,0.1,51.0,600.0
c-6701003259179,producto02,Vida grupo particular,F,PEN,1952-08-31,2021-03-22,2027-03-22,0.1,187.0,2600.0
c-6701003259181,producto02,Vida grupo particular,F,PEN,1972-05-22,2021-03-22,2026-01-22,0.1,83.0,1300.0
c-6701003259188,producto02,Vida grupo particular,F,PEN,1972-09-09,2021-03-22,2027-03-22,0.1,35.0,589.9
c-6701003259189,producto02,Vida grupo particular,F,PEN,1987-07-29,2021-03-22,2027-03-22,0.1,50.0,640.0
c-6701003259206,producto02,Vida grupo particular,F,PEN,1990-11-19,2021-03-22,2026-03-22,0.1,38.0,465.0
c-6701003259214,producto02,Vida grupo particular,F,PEN,1986-11-28,2021-03-22,2027-03-22,0.1,8.0,885.0
c-6701003259218,producto02,Vida grupo particular,F,PEN,1974-04-15,2021-03-22,2027-03-22,0.1,34.0,380.0
c-6701003259229,producto02,Vida grupo particular,F,PEN,1988-08-16,2021-03-22,2025-03-22,0.1,24.0,700.0
c-6701003259252,producto02,Vida grupo particular,F,PEN,1978-11-30,2021-03-22,2027-03-22,0.1,12.0,900.0
c-6701003259260,producto02,Vida grupo particular,F,PEN,1955-10-03,2021-03-22,2027-03-22,0.1,80.0,1055.0
c-6701003259288,producto02,Vida grupo particular,F,PEN,1958-11-29,2021-03-22,2027-03-22,0.1,4.0,200.0
c-6701003259293,producto02,Vida grupo particular,F,PEN,1986-02-08,2021-03-22,2026-03-22,0.1,56.0,1155.0
c-6701003259295,producto02,Vida grupo particular,F,PEN,1973-12-04,2021-03-22,2026-03-22,0.1,67.0,830.0
c-6701003259303,producto02,Vida grupo particular,F,PEN,1944-02-16,2021-03-22,2027-03-22,0.1,2.0,315.0
c-6701003259326,producto02,Vida grupo particular,F,PEN,1966-06-01,2021-03-22,2027-03-22,0.1,64.0,725.0
c-6701003259327,producto02,Vida grupo particular,F,PEN,1979-03-06,2021-03-22,2025-03-22,0.1,26.0,900.0
c-6701003259329,producto02,Vida grupo particular,F,PEN,1958-10-30,2021-03-22,2027-03-22,0.1,165.0,1865.0
c-6701003259331,producto02,Vida grupo particular,F,PEN,1965-08-04,2021-03-22,2025-03-22,0.1,63.0,1250.0
c-6701003259347,producto02,Vida grupo particular,F,PEN,1963-04-26,2021-03-22,2027-03-22,0.1,66.0,990.0
c-6701003259354,producto02,Vida grupo particular,F,PEN,1978-10-16,2021-03-22,2026-03-22,0.1,154.0,1880.0
c-6701003259391,producto02,Vida grupo particular,F,PEN,1950-10-05,2021-03-22,2027-03-22,0.1,18.0,305.0
c-6701003259400,producto02,Vida grupo particular,F,PEN,1990-09-16,2021-03-22,2027-03-22,0.1,56.0,1100.0
c-6701003259402,producto02,Vida grupo particular,F,PEN,1973-12-28,2021-03-22,2027-03-22,0.1,116.0,1300.0
c-6701003259431,producto02,Vida grupo particular,F,PEN,1966-07-17,2021-03-22,2027-03-22,0.1,16.0,600.0
c-6701003259434,producto02,Vida grupo particular,F,PEN,1947-07-29,2021-03-22,2025-03-22,0.1,80.0,1575.0
c-6701003259439,producto02,Vida grupo particular,F,PEN,1981-12-10,2021-03-22,2025-03-22,0.1,30.0,500.0
c-6701003259443,producto02,Vida grupo particular,F,PEN,1961-04-17,2021-03-22,2025-03-22,0.1,29.0,900.0
c-6701003259465,producto02,Vida grupo particular,F,PEN,1958-02-07,2021-03-22,2027-03-22,0.1,30.0,700.0
c-6701003259483,producto02,Vida grupo particular,F,PEN,1993-02-18,2021-03-22,2027-03-22,0.1,19.0,640.0
c-6701003259492,producto02,Vida grupo particular,F,PEN,1990-08-09,2021-03-22,2027-03-22,0.1,8.0,910.0
c-6701003259499,producto02,Vida grupo particular,F,PEN,1956-08-12,2021-03-22,2025-03-22,0.1,43.0,1450.0
c-6701003259506,producto02,Vida grupo particular,F,PEN,1963-10-07,2021-03-22,2026-03-22,0.1,65.0,1085.0
c-6701003259508,producto02,Vida grupo particular,F,PEN,1967-02-02,2021-03-22,2027-03-22,0.1,18.0,1200.0
c-6701003259511,producto02,Vida grupo particular,F,PEN,1949-03-26,2021-03-22,2026-03-22,0.1,14.0,335.0
c-6701003259527,producto02,Vida grupo particular,F,PEN,1959-04-23,2021-03-22,2027-03-22,0.1,81.0,1150.0
c-6701003259548,producto02,Vida grupo particular,F,PEN,1952-02-07,2021-03-22,2027-03-22,0.1,13.0,399.9
c-6701003259554,producto02,Vida grupo particular,F,PEN,1943-07-12,2021-03-22,2027-03-22,0.1,36.0,575.0
c-6701003259568,producto02,Vida grupo particular,F,PEN,1979-03-30,2021-03-22,2027-03-22,0.1,7.0,390.0
c-6701003259573,producto02,Vida grupo particular,F,PEN,1987-12-17,2021-03-22,2027-03-22,0.1,30.0,700.0
c-6701003259596,producto02,Vida grupo particular,F,PEN,1980-08-16,2021-03-22,2025-03-22,0.1,13.0,500.1
c-6701003259598,producto02,Vida grupo particular,F,PEN,1967-09-12,2021-03-22,2027-03-22,0.1,57.0,750.0
c-6701003259601,producto02,Vida grupo particular,F,PEN,1971-11-11,2021-03-22,2026-03-22,0.1,5.0,2000.0
c-6701003259609,producto02,Vida grupo particular,F,PEN,1984-04-17,2021-03-22,2026-03-22,0.1,145.0,1750.0
c-6701003259620,producto02,Vida grupo particular,F,PEN,1955-01-18,2021-03-22,2027-04-22,0.1,23.0,915.0
c-6701003259622,producto02,Vida grupo particular,F,PEN,1978-08-07,2021-03-22,2025-03-22,0.1,28.0,700.0
c-6701003259631,producto02,Vida grupo particular,F,PEN,1977-09-10,2021-03-22,2025-03-22,0.1,62.0,800.0
c-6701003259636,producto02,Vida grupo particular,F,PEN,1976-06-11,2021-03-22,2026-06-22,0.1,2.0,980.0
c-6701003259649,producto02,Vida grupo particular,F,PEN,1980-08-07,2021-03-22,2027-03-22,0.1,29.0,535.0
c-6701003259653,producto02,Vida grupo particular,F,PEN,1955-03-03,2021-03-22,2027-03-22,0.1,70.0,1200.0
c-6701003259663,producto02,Vida grupo particular,F,PEN,1972-01-19,2021-03-22,2027-03-22,0.1,71.0,805.0
c-6701003259667,producto02,Vida grupo particular,F,PEN,1984-12-14,2021-03-22,2027-03-22,0.1,70.0,820.0
c-6701003259668,producto02,Vida grupo particular,F,PEN,1949-07-20,2021-03-22,2025-03-22,0.1,13.0,785.0
c-6701003259679,producto02,Vida grupo particular,F,PEN,1949-07-05,2021-03-22,2026-03-22,0.1,5.0,400.0
c-6701003259696,producto02,Vida grupo particular,F,PEN,1954-10-14,2021-03-23,2027-03-23,0.1,39.0,1200.0
c-6701003259734,producto02,Vida grupo particular,F,PEN,1974-04-19,2021-03-23,2025-03-23,0.1,20.0,700.0
c-6701003259740,producto02,Vida grupo particular,F,PEN,1966-05-10,2021-03-23,2027-03-23,0.1,75.0,1200.0
c-6701003259780,producto02,Vida grupo particular,F,PEN,1981-10-29,2021-03-23,2027-03-23,0.1,15.0,700.0
c-6701003259786,producto02,Vida grupo particular,F,PEN,1949-05-26,2021-03-23,2027-03-23,0.1,49.0,595.0
c-6701003259787,producto02,Vida grupo particular,F,PEN,1974-07-03,2021-03-23,2025-03-23,0.1,73.0,900.0
c-6701003259799,producto02,Vida grupo particular,F,PEN,1957-06-12,2021-03-23,2026-03-23,0.1,17.0,1200.0
c-6701003259800,producto02,Vida grupo particular,F,PEN,1978-05-22,2021-03-23,2025-03-23,0.1,41.0,1200.0
c-6701003259801,producto02,Vida grupo particular,F,PEN,1957-01-26,2021-03-23,2027-03-23,0.1,157.0,2000.0
c-6701003259803,producto02,Vida grupo particular,F,PEN,1946-11-24,2021-03-23,2027-03-23,0.1,8.0,150.0
c-6701003259809,producto02,Vida grupo particular,F,PEN,1986-04-06,2021-03-23,2027-03-23,0.1,28.0,400.0
c-6701003259831,producto02,Vida grupo particular,F,PEN,1981-05-12,2021-03-23,2026-03-23,0.1,15.0,500.0
c-6701003259837,producto02,Vida grupo particular,F,PEN,1967-11-23,2021-03-23,2027-03-23,0.1,7.0,1350.0
c-6701003259874,producto02,Vida grupo particular,F,PEN,1965-02-25,2021-03-23,2025-03-23,0.1,12.0,200.0
c-6701003259883,producto02,Vida grupo particular,F,PEN,1975-09-20,2021-03-23,2026-02-23,0.1,17.0,1430.0
c-6701003259886,producto02,Vida grupo particular,F,PEN,1966-07-27,2021-03-23,2026-03-23,0.1,20.0,360.0
c-6701003259892,producto02,Vida grupo particular,F,PEN,1988-04-14,2021-03-23,2027-03-23,0.1,39.0,695.0
c-6701003259894,producto02,Vida grupo particular,F,PEN,1941-01-05,2021-03-23,2027-03-23,0.1,31.0,580.0
c-6701003259918,producto02,Vida grupo particular,F,PEN,1974-05-21,2021-03-23,2025-03-23,0.1,31.0,500.0
c-6701003259924,producto02,Vida grupo particular,F,PEN,1980-04-11,2021-03-23,2026-03-23,0.1,34.0,415.0
c-6701003259929,producto02,Vida grupo particular,F,PEN,1940-05-09,2021-03-23,2026-03-23,0.1,58.0,700.0
c-6701003259946,producto02,Vida grupo particular,F,PEN,1998-01-27,2021-03-23,2027-03-23,0.1,73.0,1200.0
c-6701003259984,producto02,Vida grupo particular,F,PEN,1954-08-18,2021-03-23,2027-03-23,0.1,41.0,500.0
c-6701003259995,producto02,Vida grupo particular,F,PEN,1978-11-09,2021-03-23,2027-03-23,0.1,26.0,715.0
c-6701003260024,producto02,Vida grupo particular,F,PEN,1972-06-21,2021-03-23,2027-03-23,0.1,14.0,330.0
c-6701003260026,producto02,Vida grupo particular,F,PEN,1981-03-13,2021-03-23,2027-03-23,0.1,67.0,1040.0
c-6701003260033,producto02,Vida grupo particular,F,PEN,1983-12-07,2021-03-23,2026-03-23,0.1,59.0,800.0
c-6701003260048,producto02,Vida grupo particular,F,PEN,1979-06-15,2021-03-23,2026-03-23,0.1,36.0,700.0
c-6701003260055,producto02,Vida grupo particular,F,PEN,1958-04-09,2021-03-23,2026-03-23,0.1,60.0,1000.0
c-6701003260059,producto02,Vida grupo particular,F,PEN,1973-04-29,2021-03-23,2025-03-23,0.1,65.0,1250.0
c-6701003260073,producto02,Vida grupo particular,F,PEN,1973-04-25,2021-03-23,2026-03-23,0.1,64.0,890.0
c-6701003260099,producto02,Vida grupo particular,F,PEN,1988-11-08,2021-03-23,2027-03-23,0.1,29.0,500.0
c-6701003260105,producto02,Vida grupo particular,F,PEN,1968-02-08,2021-03-23,2027-03-23,0.1,18.0,400.0
c-6701003260115,producto02,Vida grupo particular,F,PEN,1964-02-14,2021-03-23,2025-03-23,0.1,32.0,1000.0
c-6701003260148,producto02,Vida grupo particular,F,PEN,1978-02-22,2021-03-23,2027-03-23,0.1,44.0,700.0
c-6701003260167,producto02,Vida grupo particular,F,PEN,1956-08-23,2021-03-23,2026-03-23,0.1,14.0,1650.0
c-6701003260189,producto02,Vida grupo particular,F,PEN,1972-08-20,2021-03-23,2024-12-23,0.1,37.0,795.0
c-6701003260204,producto02,Vida grupo particular,F,PEN,1976-08-18,2021-03-23,2025-03-23,0.1,13.0,750.0
c-6701003260207,producto02,Vida grupo particular,F,PEN,1974-10-04,2021-03-23,2027-03-23,0.1,49.0,730.0
c-6701003260212,producto02,Vida grupo particular,F,PEN,1992-08-11,2021-03-23,2027-03-23,0.1,18.0,1100.0
c-6701003260226,producto02,Vida grupo particular,F,PEN,1952-10-12,2021-03-24,2026-03-24,0.1,1.0,700.0
c-6701003260228,producto02,Vida grupo particular,F,PEN,1967-05-12,2021-03-24,2027-03-24,0.1,87.0,1060.0
c-6701003260231,producto02,Vida grupo particular,F,PEN,1976-12-10,2021-03-24,2027-03-24,0.1,5.0,900.1
c-6701003260237,producto02,Vida grupo particular,F,PEN,1967-08-03,2021-03-24,2027-03-24,0.1,60.0,800.0
c-6701003260239,producto02,Vida grupo particular,F,PEN,1968-03-27,2021-03-24,2027-03-24,0.1,100.0,1690.0
c-6701003260249,producto02,Vida grupo particular,F,PEN,1984-02-25,2021-03-24,2025-03-24,0.1,79.0,1100.0
c-6701003260252,producto02,Vida grupo particular,F,PEN,1967-08-02,2021-03-24,2026-03-24,0.1,8.0,320.0
c-6701003260265,producto02,Vida grupo particular,F,PEN,1987-04-06,2021-03-24,2027-03-24,0.1,28.0,400.0
c-6701003260270,producto02,Vida grupo particular,F,PEN,1954-07-31,2021-03-24,2027-03-24,0.1,109.0,1620.0
c-6701003260276,producto02,Vida grupo particular,F,PEN,1968-05-24,2021-03-24,2026-03-24,0.1,25.0,910.0
c-6701003260287,producto02,Vida grupo particular,F,PEN,1967-07-11,2021-03-24,2027-03-24,0.1,10.0,800.0
c-6701003260303,producto02,Vida grupo particular,F,PEN,1977-05-08,2021-03-24,2027-03-24,0.1,9.0,380.0
c-6701003260305,producto02,Vida grupo particular,F,PEN,1967-04-04,2021-03-24,2027-03-24,0.1,76.0,1350.0
c-6701003260314,producto02,Vida grupo particular,F,PEN,1973-01-07,2021-03-24,2027-03-24,0.1,203.0,2345.0
c-6701003260328,producto02,Vida grupo particular,F,PEN,1968-05-01,2021-03-24,2027-03-24,0.1,55.0,1000.0
c-6701003260340,producto02,Vida grupo particular,F,PEN,1957-06-16,2021-03-24,2027-03-24,0.1,45.0,1145.0
c-6701003260355,producto02,Vida grupo particular,F,PEN,1981-12-29,2021-03-24,2027-03-24,0.1,35.0,440.0
c-6701003260361,producto02,Vida grupo particular,F,PEN,1975-05-06,2021-03-24,2025-03-24,0.1,69.0,1230.0
c-6701003260372,producto02,Vida grupo particular,F,PEN,1972-04-23,2021-03-24,2025-03-24,0.1,53.0,900.0
c-6701003260416,producto02,Vida grupo particular,F,PEN,1964-07-05,2021-03-24,2027-03-24,0.1,20.0,985.0
c-6701003260421,producto02,Vida grupo particular,F,PEN,1979-12-21,2021-03-24,2025-03-24,0.1,30.0,615.0
c-6701003260451,producto02,Vida grupo particular,F,PEN,1955-02-20,2021-03-24,2026-03-24,0.1,28.0,390.0
c-6701003260452,producto02,Vida grupo particular,F,PEN,1952-07-11,2021-03-24,2027-03-24,0.1,49.0,545.0
c-6701003260458,producto02,Vida grupo particular,F,PEN,1978-02-28,2021-03-24,2027-03-24,0.1,2.0,560.0
c-6701003260469,producto02,Vida grupo particular,F,PEN,1977-04-09,2021-03-24,2027-03-24,0.1,87.0,1075.0
c-6701003260472,producto02,Vida grupo particular,F,PEN,1985-07-24,2021-03-24,2027-03-24,0.1,34.0,1185.0
c-6701003260480,producto02,Vida grupo particular,F,PEN,1996-05-12,2021-03-24,2027-03-24,0.1,76.0,1560.0
c-6701003260491,producto02,Vida grupo particular,F,PEN,1950-10-09,2021-03-24,2027-03-24,0.1,13.0,700.0
c-6701003260495,producto02,Vida grupo particular,F,PEN,1971-07-01,2021-03-24,2027-03-24,0.1,49.0,1200.0
c-6701003260509,producto02,Vida grupo particular,F,PEN,1940-07-08,2021-03-24,2025-03-24,0.1,43.0,600.0
c-6701003260516,producto02,Vida grupo particular,F,PEN,1983-10-01,2021-03-24,2027-03-24,0.1,75.0,1300.0
c-6701003260517,producto02,Vida grupo particular,F,PEN,1987-08-10,2021-03-24,2027-03-24,0.1,19.0,1250.0
c-6701003260521,producto02,Vida grupo particular,F,PEN,1986-10-16,2021-03-24,2026-03-24,0.1,25.0,850.0
c-6701003260526,producto02,Vida grupo particular,F,PEN,1968-02-07,2021-03-24,2027-03-24,0.1,,0.0
c-6701003260527,producto02,Vida grupo particular,F,PEN,1968-05-18,2021-03-24,2026-04-24,0.1,52.0,1130.0
c-6701003260528,producto02,Vida grupo particular,F,PEN,1974-09-29,2021-03-24,2027-03-24,0.1,34.0,500.0
c-6701003260540,producto02,Vida grupo particular,F,PEN,1975-09-29,2021-03-24,2025-03-24,0.1,14.0,535.0
c-6701003260543,producto02,Vida grupo particular,F,PEN,1998-03-20,2021-03-24,2027-03-24,0.1,78.0,1190.0
c-6701003260554,producto02,Vida grupo particular,F,PEN,1956-04-20,2021-03-24,2025-03-24,0.1,13.0,900.0
c-6701003260558,producto02,Vida grupo particular,F,PEN,1973-06-19,2021-03-24,2025-03-24,0.1,115.0,1990.0
c-6701003260559,producto02,Vida grupo particular,F,PEN,1971-12-30,2021-03-24,2027-03-24,0.1,14.0,2200.0
c-6701003260563,producto02,Vida grupo particular,F,PEN,1957-04-03,2021-03-24,2027-03-24,0.1,51.0,700.0
c-6701003260575,producto02,Vida grupo particular,F,PEN,1964-04-29,2021-03-24,2026-03-24,0.1,75.0,1200.0
c-6701003260583,producto02,Vida grupo particular,F,PEN,1984-07-08,2021-03-24,2027-03-24,0.1,66.0,1150.0
c-6701003260585,producto02,Vida grupo particular,F,PEN,1977-03-11,2021-03-24,2025-03-24,0.1,38.0,450.0
c-6701003260592,producto02,Vida grupo particular,F,PEN,1964-04-13,2021-03-24,2025-03-24,0.1,83.0,1000.0
c-6701003260593,producto02,Vida grupo particular,F,PEN,1957-08-06,2021-03-24,2027-03-24,0.1,45.0,605.0
c-6701003260599,producto02,Vida grupo particular,F,PEN,1968-06-11,2021-03-24,2026-05-24,0.1,53.0,1150.0
c-6701003260616,producto02,Vida grupo particular,F,PEN,1956-02-08,2021-03-24,2026-03-24,0.1,24.0,700.0
c-6701003260617,producto02,Vida grupo particular,F,PEN,1961-06-21,2021-03-24,2025-03-24,0.1,61.0,1150.0
c-6701003260657,producto02,Vida grupo particular,F,PEN,1944-10-07,2021-03-24,2027-03-24,0.1,3.0,470.0
c-6701003260662,producto02,Vida grupo particular,F,PEN,1975-01-10,2021-03-24,2027-03-24,0.1,62.0,1180.0
c-6701003260664,producto02,Vida grupo particular,F,PEN,1966-03-05,2021-03-24,2025-03-24,0.1,7.0,1350.0
c-6701003260675,producto02,Vida grupo particular,F,PEN,1965-12-25,2021-03-24,2024-10-24,0.1,53.0,900.0
c-6701003260695,producto02,Vida grupo particular,F,PEN,1943-09-13,2021-03-24,2027-03-24,0.1,60.0,1350.0
c-6701003260698,producto02,Vida grupo particular,F,PEN,1974-01-05,2021-03-24,2027-03-24,0.1,40.0,1030.0
c-6701003260704,producto02,Vida grupo particular,F,PEN,1974-07-10,2021-03-25,2025-02-25,0.1,38.0,905.0
c-6701003260710,producto02,Vida grupo particular,F,PEN,1986-02-21,2021-03-25,2027-03-25,0.1,67.0,2800.0
c-6701003260714,producto02,Vida grupo particular,F,PEN,1965-04-13,2021-03-25,2026-03-25,0.1,11.0,700.0
c-6701003260718,producto02,Vida grupo particular,F,PEN,1955-12-26,2021-03-25,2027-03-25,0.1,28.0,495.0
c-6701003260725,producto02,Vida grupo particular,F,PEN,1960-06-30,2021-03-25,2027-03-25,0.1,60.0,1085.0
c-6701003260743,producto02,Vida grupo particular,F,PEN,1974-06-13,2021-03-25,2027-03-25,0.1,37.0,645.0
c-6701003260750,producto02,Vida grupo particular,F,PEN,1976-08-27,2021-03-25,2027-03-25,0.1,21.0,400.0
c-6701003260765,producto02,Vida grupo particular,F,PEN,1964-09-09,2021-03-25,2027-03-25,0.1,75.0,1080.0
c-6701003260770,producto02,Vida grupo particular,F,PEN,1952-07-18,2021-03-25,2027-03-25,0.1,27.0,800.0
c-6701003260786,producto02,Vida grupo particular,F,PEN,1962-06-26,2021-03-25,2027-03-25,0.1,31.0,540.0
